0,0
11264,19244
19275,19275
19275,19275
19275,19275
19275,19275
19275,6987
9243,0
0,0
0,0
0,0
0,0
0,0
0,9216
8228,8224
8224,8224
8224,8224
8224,8224
8224,8224
-3552,14834
0,0
0,0
0,0
0,0
0,0
0,10751
-1280,-1029
-1029,-1029
-1029,-1029
-1029,-1029
-1029,-1029
-1029,9723
-1280,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
10240,7936
7967,7967
7967,7967
7967,7967
7967,7967
7967,7967
2079,256
0,0
0,0
0,0
0,0
0,0
0,7168
20736,20817
20817,20817
20817,20817
20817,20817
20817,20817
20817,9041
-5376,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
7168,6144
6168,6168
6168,6168
6168,6168
6168,6168
6168,6168
11288,10752
0,0
0,0
0,0
0,0
0,0
0,6912
3355,3341
3341,3341
3341,3341
3341,3341
3341,3341
3341,1549
0,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,0
5632,2070
2056,2056
2056,2056
2056,2056
2056,2056
2056,8712
5410,0
0,0
0,0
0,0
0,0
0,0
0,7167
-1509,-1286
-1286,-1286
-1286,-1286
-1286,-1286
-1286,-1286
3322,-756
-1,0
0,0
0,0
0,0
0,0
0,0
-1,-1
-1,-1
-1,0
0,0
0,0
0,0
0,0
0,0
5376,15381
15420,15420
15420,15420
15420,15420
15420,15420
15420,5436
4373,0
0,0
0,0
0,0
0,0
0,0
12032,10752
10794,10794
10794,10794
10794,10794
10794,10794
10794,10794
7978,5888
0,0
0,0
0,0
0,0
0,0
0,-2304
6143,0
0,0
0,0
0,0
0,0
0,0
-1025,4864
4883,4883
4883,4883
4883,4883
4883,4883
4883,4883
-2285,5119
0,0
0,0
0,0
0,0
0,0
0,6656
15104,15163
15163,15163
15163,15163
15163,15163
15163,15163
15163,1339
9984,0
0,0
0,0
0,0
0,0
0,0
16127,-9410
-9253,-9253
-9253,-9253
-9253,-9253
-9253,-9253
-9253,-9253
4571,0
0,0
0,0
0,0
0,0
0,0
-1,3071
-2549,-2314
-2314,-2314
-2314,-2314
-2314,-2314
-2314,-2314
8950,15394
0,0
0,0
0,0
0,0
0,0
0,0
8448,11297
11308,11308
11308,11308
11308,11308
11308,11308
11308,-10708
17878,0
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
0,12800
9010,8995
8995,8995
8995,8995
8995,8995
8995,8995
-1757,4089
0,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1536,-1286
-1286,-1286
-1286,-1286
-1286,-1286
-1286,-1286
-1286,7162
12315,0
0,0
0,0
0,0
0,0
0,0
3840,7423
7196,7196
7196,7196
7196,7196
7196,7196
7196,7196
4380,9984
0,0
0,0
0,0
0,0
0,0
0,6912
8960,8995
8995,8995
8995,8995
8995,8995
8995,8995
8995,12323
7936,0
0,0
0,0
0,0
0,0
0,0
9216,13568
13621,13621
13621,13621
13621,13621
13621,13621
13621,13621
10037,7168
0,0
0,0
0,0
0,0
0,0
0,3840
6912,6939
6939,6939
6939,6939
6939,6939
6939,6939
6939,1563
0,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
10240,9512
9509,9509
9509,9509
9509,9509
9509,9509
9509,4389
273,0
0,0
0,0
0,0
0,0
0,0
0,2304
9993,10023
10023,10023
10023,10023
10023,10023
10023,10023
-10713,3030
0,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,0
512,12546
12593,12593
12593,12593
12593,12593
12593,12593
12593,6449
6425,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,5120
8980,8995
8995,8995
8995,8995
8995,8995
8995,8995
-5853,22249
0,0
0,0
0,0
0,0
0,0
0,13056
5376,5397
5397,5397
5397,5397
5397,5397
5397,5397
5397,6165
15104,0
0,0
0,0
0,0
0,0
12800,15104
15163,15163
15163,15163
15163,15163
15163,15163
15163,15163
-9157,3583
0,0
0,0
0,0
0,0
0,0
0,9728
768,771
771,771
771,771
771,771
771,771
771,2819
13056,0
0,0
0,0
0,0
0,0
0,0
13567,6912
6939,6939
6939,6939
6939,6939
6939,6939
6939,6939
6683,-2048
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,1792
5895,5911
5911,5911
5911,5911
5911,5911
5911,5911
9495,5925
0,0
0,0
0,0
0,0
0,0
0,0
10496,31017
31097,31097
31097,31097
31097,31097
31097,31097
31097,17529
13380,0
0,0
0,0
0,0
0,0
0,0
0,3328
8205,8224
8224,8224
8224,8224
8224,8224
8224,8224
1568,7942
0,0
0,0
0,0
0,0
0,0
0,-1
-3073,-781
-772,-772
-772,-772
-772,-772
-772,-772
-772,-18436
-329,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,5632
5654,5654
5654,5654
5654,5654
5654,5654
5654,5654
14102,12032
0,0
0,0
0,0
0,0
0,0
0,6912
8960,8995
8995,8995
8995,8995
8995,8995
8995,8995
8995,10019
12544,0
0,0
0,0
0,0
0,0
0,0
3584,6144
6168,6168
6168,6168
6168,6168
6168,6168
6168,6168
12056,4096
0,0
0,0
0,0
0,0
0,0
0,-1280
5375,5140
5140,5140
5140,5140
5140,5140
5140,5140
5140,7188
5120,0
0,0
0,0
0,0
0,0
0,0
512,4863
4626,4626
4626,4626
4626,4626
4626,4626
4626,4626
1810,0
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
0,768
259,257
257,257
257,257
257,257
257,257
4353,7697
0,0
0,0
0,0
0,0
0,0
0,0
2304,8201
8224,8224
8224,8224
8224,8224
8224,8224
8224,3616
7438,0
0,0
0,0
0,0
0,0
0,0
0,2560
5386,5397
8960,1059
0,0
0,0
0,0
0,0
1024,-4092
-1,0
0,0
0,0
0,0
0,0
0,0
6400,17433
17476,17476
17476,17476
17476,17476
17476,17476
17476,10308
10280,0
0,0
0,0
0,0
0,0
0,0
8448,-3840
-3599,-3599
-3599,-3599
-3599,-3599
-3599,-3599
-3599,-3599
5361,2560
5120,5140
5140,5140
5140,5140
5140,5140
5140,5140
5140,-3564
9983,0
0,0
0,0
0,0
0,0
0,0
-2560,-1024
-772,-772
-772,-772
-772,-772
-772,-772
-772,-772
-1796,1791
0,0
0,0
0,0
0,0
0,0
0,-256
7167,6939
6939,6939
6939,6939
6939,6939
6939,6939
6939,12827
10240,0
0,0
0,0
0,0
0,0
0,0
20480,13136
13107,13107
13107,13107
13107,13107
13107,13107
13107,13107
7987,0
0,0
0,0
0,0
0,0
0,0
-1,-1536
11002,10794
10794,10794
10794,10794
10794,10794
10794,10794
15402,7228
0,0
0,0
0,0
0,0
0,0
0,0
4607,-1519
-1286,-1286
-1286,-1286
-1286,-1286
-1286,-1286
-1286,-5126
3819,0
0,0
0,0
0,0
0,0
0,0
0,7424
4125,4112
4112,4112
4112,4112
4112,4112
4112,4112
1552,6406
0,0
0,0
0,0
0,0
0,0
0,0
13312,13364
13364,13364
13364,13364
13364,13364
13364,13364
13364,6708
5146,0
0,0
0,0
0,0
0,0
0,0
3328,7680
7710,7710
7710,7710
7710,7710
7710,7710
7710,7710
3358,9216
0,0
0,0
0,0
0,0
0,0
0,14080
3584,3598
3598,3598
3598,3598
3598,3598
3598,3598
3598,-1266
2047,0
0,0
0,0
0,0
0,0
0,0
1536,7936
7967,7967
7967,7967
7967,7967
7967,7967
7967,7967
-1505,-6401
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,9216
4352,4369
4369,4369
4369,4369
4369,4369
4369,4369
4369,8209
0,0
0,0
0,0
0,0
0,0
0,0
11264,3116
3084,3084
3084,3084
3084,3084
3084,3084
3084,4364
3601,0
0,0
0,0
0,0
0,0
0,0
0,-7168
10468,10280
10280,10280
10280,10280
10280,10280
10280,10280
8744,3618
0,0
0,0
0,0
0,0
0,0
0,0
5119,-749
-515,-515
-515,-515
-1,-1
-1,-1
-1,-1
-1,18943
14665,0
0,0
0,0
0,0
0,0
0,0
0,9216
1316,1285
1285,1285
1285,1285
1285,1285
1285,1285
-7675,-6174
-1800,-1800
-1800,-1800
-1800,-1800
-1800,-1800
-1800,-1800
-1800,-14337
11776,11822
11822,11822
11822,11822
11822,11822
11822,11822
11822,-18642
20230,514
514,514
514,514
514,514
514,514
514,514
-27390,-17918
-515,-515
-515,-515
-515,-515
-515,-515
-515,-515
-515,22532
-3,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-27905
18432,0
0,0
0,0
0,0
0,0
0,0
-22785,-19967
-19790,-19790
-19790,-19790
-19790,-19790
-19790,-19790
-19790,-19790
32690,-5376
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,19968
-18944,-18762
-18762,-18762
-18762,-18762
-18762,-18762
-18762,-18762
-18762,21686
0,0
0,0
0,0
0,0
0,0
0,0
-2304,-23817
-23902,-23902
-23902,-23902
-23902,-23902
-23902,-23902
-23902,26274
-23194,0
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
0,16128
-18113,-17991
-17991,-17991
-17991,-17991
-17991,-17991
-17991,-17991
6073,10263
0,0
0,0
0,0
0,0
0,0
0,0
15104,7739
7710,7710
7710,7710
7710,7710
7710,7710
7710,13086
17971,0
0,0
0,0
0,0
0,0
0,0
0,2304
30729,30840
30840,30840
30840,30840
30840,30840
30840,30840
-29320,24205
0,0
0,0
0,0
0,0
0,0
0,14592
9216,9252
9252,9252
9252,9252
9252,9252
9252,9252
9252,17444
28416,0
0,0
0,0
0,0
0,0
0,0
23296,5888
5911,5911
5911,5911
5911,5911
5911,5911
5911,5911
24087,8192
0,0
0,0
0,0
0,0
0,0
0,12288
8960,8995
8995,8995
8995,8995
8995,8995
8995,8995
8995,9251
21248,0
0,0
0,0
0,0
0,0
0,0
5632,12800
12850,12850
12850,12850
12850,12850
12850,12850
12850,12850
23090,13568
0,0
0,0
0,0
0,0
0,0
0,5888
14103,14135
14135,14135
14135,14135
14135,14135
14135,14135
17719,10309
0,0
0,0
0,0
0,0
0,0
0,0
12288,3120
3084,3084
3084,3084
3084,3084
3084,3084
3084,3852
4111,0
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,3584
11790,11822
11822,11822
11822,11822
11822,11822
11822,11822
11822,11822
7726,1822
0,0
0,0
0,0
0,0
0,0
0,0
1280,14853
14906,14906
14906,14906
14906,14906
14906,14906
14906,14650
4153,0
0,0
0,0
0,0
0,0
0,0
0,9728
9766,9766
9766,9766
9766,9766
9766,9766
9766,9766
11814,-3328
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,6655
21504,0
0,0
0,0
0,0
0,0
0,0
23040,3072
3084,3084
3084,3084
3084,3084
3084,3084
3084,3084
-1268,6911
0,0
0,0
0,0
0,0
0,0
0,-2668
-3922,-3856
-3856,-3856
-3856,-3856
-3856,-3856
-3856,-3856
-3856,-18192
19091,27242
27242,27242
27242,27242
27242,27242
27242,27242
27242,27242
-14732,8159
7967,7967
7967,7967
7967,7967
7967,7967
7967,7967
9247,2827
