0,0
0,-2816
-2571,-2571
-2571,-2571
-2571,-2571
-2571,-2571
-2571,-2571
4853,-1280
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,6912
256,257
257,257
257,257
257,257
257,257
257,2817
18432,0
0,0
0,0
0,0
0,0
0,0
-3328,-2817
-2828,-2828
-2828,-2828
-2828,-2828
-2828,-2828
-2828,-2828
-2828,-2828
3328,7167
6939,6939
6939,6939
6939,6939
6939,6939
6939,6939
-1253,12543
0,0
0,0
0,0
0,0
0,0
0,-1280
8447,8224
8224,8224
8224,8224
8224,8224
8224,8224
8224,7456
0,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-2304,9463
9252,9252
9252,9252
9252,9252
9252,9252
9252,292
3073,0
0,0
0,0
0,0
0,0
0,0
0,5888
12823,12850
12850,12850
12850,12850
12850,12850
12850,12850
-3278,7411
0,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,0
4864,5907
5911,5911
5911,5911
5911,5911
5911,5911
5911,1047
5892,0
0,0
0,0
0,0
0,0
0,0
0,4096
11536,11565
11565,11565
11565,11565
11565,11565
11565,11565
4909,14099
0,0
0,0
0,0
0,0
0,0
0,0
3328,3341
3341,3341
3341,3341
3341,3341
3341,3341
3341,18701
14336,0
0,0
0,0
0,0
0,0
0,0
6912,4864
4883,4883
4883,4883
4883,4883
4883,4883
4883,4883
10515,3072
0,0
0,0
0,0
0,0
0,0
0,2560
5120,5140
5140,5140
5140,5140
5140,5140
5140,5140
5140,532
3584,0
0,0
0,0
0,0
0,0
0,0
13312,8192
8224,8224
8224,8224
8224,8224
8224,8224
8224,8224
3872,11264
0,0
0,0
0,0
0,0
0,0
0,13568
1589,1542
1542,1542
1542,1542
1542,1542
1542,1542
1542,2822
0,0
0,0
0,0
0,0
0,0
0,0
15872,1342
1285,1285
1285,1285
1285,1285
1285,1285
1285,10245
3880,0
0,0
0,0
0,0
0,0
0,0
0,15616
4413,4369
4369,4369
4369,4369
4369,4369
4369,4369
19985,-178
-1,0
0,0
0,0
0,0
0,0
0,0
8704,6434
6425,6425
6425,6425
6425,6425
6425,6425
6425,2329
-8695,-1
